,mun_id,mun,year,income_value,l6,l2,l3,l4,l2_name_english,l3_name_english,l4_name_english,l6_name_english
8538,70939,Pirot,2011,9500.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8539,70939,Pirot,2013,19050.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8540,70939,Pirot,2012,22030.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8541,80349,Plandiste,2011,560.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8542,80349,Plandiste,2012,4830.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8543,80349,Plandiste,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8544,70955,Pozega,2011,190.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8545,70955,Pozega,2012,300.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8546,70955,Pozega,2013,1020.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8547,70963,Presevo,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8548,70963,Presevo,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8549,70963,Presevo,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8550,70971,Priboj,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8551,70971,Priboj,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8552,70971,Priboj,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8553,70980,Prijepolje,2011,11520.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8554,70980,Prijepolje,2013,9100.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8555,70980,Prijepolje,2012,5000.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8556,70998,Prokuplje,2011,4720.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8557,70998,Prokuplje,2012,1730.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8558,70998,Prokuplje,2013,7230.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8559,71013,Raca,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8560,71013,Raca,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8561,71013,Raca,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8562,71021,Raska,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8563,71021,Raska,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8564,71021,Raska,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8565,71005,Razanj,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8566,71005,Razanj,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
